,unique_id,ds,y_hat
2,2020-10-11,2020-10-14,1156.0
3,2020-10-11,2020-10-15,1156.0
4,2020-10-11,2020-10-16,1156.0
5,2020-10-11,2020-10-17,1156.0
6,2020-10-11,2020-10-18,1156.0
7,2020-10-11,2020-10-19,1156.0
8,2020-10-11,2020-10-20,1156.0
9,2020-10-11,2020-10-21,1156.0
10,2020-10-11,2020-10-22,1156.0
11,2020-10-11,2020-10-23,1156.0
12,2020-10-11,2020-10-24,1156.0
13,2020-10-11,2020-10-25,1156.0
0,2020-10-12,2020-10-13,1619.116516121336
1,2020-10-12,2020-10-14,1635.5270516421874
2,2020-10-12,2020-10-15,1639.1830949927357
3,2020-10-12,2020-10-16,1905.175727987329
4,2020-10-12,2020-10-17,1341.0570000941764
5,2020-10-12,2020-10-18,1840.4335289900187
6,2020-10-12,2020-10-19,1733.0
7,2020-10-12,2020-10-20,1619.116516121336
8,2020-10-12,2020-10-21,1635.5270516421874
9,2020-10-12,2020-10-22,1639.1830949927357
10,2020-10-12,2020-10-23,1905.175727987329
11,2020-10-12,2020-10-24,1341.0570000941764
12,2020-10-12,2020-10-25,1840.4335289900187
13,2020-10-12,2020-10-26,1733.0
0,2020-10-13,2020-10-14,724.8739640516335
1,2020-10-13,2020-10-15,940.9871263850254
2,2020-10-13,2020-10-16,641.8701116446126
3,2020-10-13,2020-10-17,851.8336470390253
4,2020-10-13,2020-10-18,452.01980624859243
5,2020-10-13,2020-10-19,943.2494293909433
6,2020-10-13,2020-10-20,639.0
7,2020-10-13,2020-10-21,724.8739640516335
8,2020-10-13,2020-10-22,940.9871263850254
9,2020-10-13,2020-10-23,641.8701116446126
10,2020-10-13,2020-10-24,851.8336470390253
11,2020-10-13,2020-10-25,452.01980624859243
12,2020-10-13,2020-10-26,943.2494293909433
13,2020-10-13,2020-10-27,639.0
0,2020-10-14,2020-10-15,0.0
1,2020-10-14,2020-10-16,0.0
2,2020-10-14,2020-10-17,0.0
3,2020-10-14,2020-10-18,0.0
4,2020-10-14,2020-10-19,0.0
5,2020-10-14,2020-10-20,0.0
6,2020-10-14,2020-10-21,0.0
7,2020-10-14,2020-10-22,0.0
8,2020-10-14,2020-10-23,0.0
9,2020-10-14,2020-10-24,0.0
10,2020-10-14,2020-10-25,0.0
11,2020-10-14,2020-10-26,0.0
12,2020-10-14,2020-10-27,0.0
13,2020-10-14,2020-10-28,0.0
0,2020-10-15,2020-10-16,0.0
1,2020-10-15,2020-10-17,0.0
2,2020-10-15,2020-10-18,0.0
3,2020-10-15,2020-10-19,0.0
4,2020-10-15,2020-10-20,0.0
5,2020-10-15,2020-10-21,0.0
6,2020-10-15,2020-10-22,0.0
7,2020-10-15,2020-10-23,0.0
8,2020-10-15,2020-10-24,0.0
9,2020-10-15,2020-10-25,0.0
10,2020-10-15,2020-10-26,0.0
11,2020-10-15,2020-10-27,0.0
12,2020-10-15,2020-10-28,0.0
13,2020-10-15,2020-10-29,0.0
0,2020-10-16,2020-10-17,0.0
1,2020-10-16,2020-10-18,0.0
2,2020-10-16,2020-10-19,0.0
3,2020-10-16,2020-10-20,0.0
4,2020-10-16,2020-10-21,0.0
5,2020-10-16,2020-10-22,0.0
6,2020-10-16,2020-10-23,0.0
7,2020-10-16,2020-10-24,0.0
8,2020-10-16,2020-10-25,0.0
9,2020-10-16,2020-10-26,0.0
10,2020-10-16,2020-10-27,0.0
11,2020-10-16,2020-10-28,0.0
12,2020-10-16,2020-10-29,0.0
13,2020-10-16,2020-10-30,0.0
0,2020-10-17,2020-10-18,0.0
1,2020-10-17,2020-10-19,0.0
2,2020-10-17,2020-10-20,0.0
3,2020-10-17,2020-10-21,0.0
4,2020-10-17,2020-10-22,0.0
5,2020-10-17,2020-10-23,0.0
6,2020-10-17,2020-10-24,0.0
7,2020-10-17,2020-10-25,0.0
8,2020-10-17,2020-10-26,0.0
9,2020-10-17,2020-10-27,0.0
10,2020-10-17,2020-10-28,0.0
11,2020-10-17,2020-10-29,0.0
12,2020-10-17,2020-10-30,0.0
13,2020-10-17,2020-10-31,0.0
0,2020-10-18,2020-10-19,0.0
1,2020-10-18,2020-10-20,0.0
2,2020-10-18,2020-10-21,0.0
3,2020-10-18,2020-10-22,0.0
4,2020-10-18,2020-10-23,0.0
5,2020-10-18,2020-10-24,0.0
6,2020-10-18,2020-10-25,0.0
7,2020-10-18,2020-10-26,0.0
8,2020-10-18,2020-10-27,0.0
9,2020-10-18,2020-10-28,0.0
10,2020-10-18,2020-10-29,0.0
11,2020-10-18,2020-10-30,0.0
12,2020-10-18,2020-10-31,0.0
13,2020-10-18,2020-11-01,0.0
0,2020-10-19,2020-10-20,1935.0
1,2020-10-19,2020-10-21,1935.0
2,2020-10-19,2020-10-22,1935.0
3,2020-10-19,2020-10-23,1935.0
4,2020-10-19,2020-10-24,1935.0
5,2020-10-19,2020-10-25,1935.0
6,2020-10-19,2020-10-26,1935.0
7,2020-10-19,2020-10-27,1935.0
8,2020-10-19,2020-10-28,1935.0
9,2020-10-19,2020-10-29,1935.0
10,2020-10-19,2020-10-30,1935.0
11,2020-10-19,2020-10-31,1935.0
12,2020-10-19,2020-11-01,1935.0
13,2020-10-19,2020-11-02,1935.0
0,2020-10-20,2020-10-21,1369.0
1,2020-10-20,2020-10-22,1369.0
2,2020-10-20,2020-10-23,1369.0
3,2020-10-20,2020-10-24,1369.0
4,2020-10-20,2020-10-25,1369.0
5,2020-10-20,2020-10-26,1369.0
6,2020-10-20,2020-10-27,1369.0
7,2020-10-20,2020-10-28,1369.0
8,2020-10-20,2020-10-29,1369.0
9,2020-10-20,2020-10-30,1369.0
10,2020-10-20,2020-10-31,1369.0
11,2020-10-20,2020-11-01,1369.0
12,2020-10-20,2020-11-02,1369.0
13,2020-10-20,2020-11-03,1369.0
0,2020-10-21,2020-10-22,1450.0
1,2020-10-21,2020-10-23,1450.0
2,2020-10-21,2020-10-24,1450.0
3,2020-10-21,2020-10-25,1450.0
4,2020-10-21,2020-10-26,1450.0
5,2020-10-21,2020-10-27,1450.0
6,2020-10-21,2020-10-28,1450.0
7,2020-10-21,2020-10-29,1450.0
8,2020-10-21,2020-10-30,1450.0
9,2020-10-21,2020-10-31,1450.0
10,2020-10-21,2020-11-01,1450.0
11,2020-10-21,2020-11-02,1450.0
12,2020-10-21,2020-11-03,1450.0
13,2020-10-21,2020-11-04,1450.0
0,2020-10-22,2020-10-23,479.0
1,2020-10-22,2020-10-24,479.0
2,2020-10-22,2020-10-25,479.0
3,2020-10-22,2020-10-26,479.0
4,2020-10-22,2020-10-27,479.0
5,2020-10-22,2020-10-28,479.0
6,2020-10-22,2020-10-29,479.0
7,2020-10-22,2020-10-30,479.0
8,2020-10-22,2020-10-31,479.0
9,2020-10-22,2020-11-01,479.0
10,2020-10-22,2020-11-02,479.0
11,2020-10-22,2020-11-03,479.0
12,2020-10-22,2020-11-04,479.0
13,2020-10-22,2020-11-05,479.0
0,2020-10-23,2020-10-24,150.0
1,2020-10-23,2020-10-25,150.0
2,2020-10-23,2020-10-26,150.0
3,2020-10-23,2020-10-27,150.0
4,2020-10-23,2020-10-28,150.0
5,2020-10-23,2020-10-29,150.0
6,2020-10-23,2020-10-30,150.0
7,2020-10-23,2020-10-31,150.0
8,2020-10-23,2020-11-01,150.0
9,2020-10-23,2020-11-02,150.0
10,2020-10-23,2020-11-03,150.0
11,2020-10-23,2020-11-04,150.0
12,2020-10-23,2020-11-05,150.0
13,2020-10-23,2020-11-06,150.0
0,2020-10-24,2020-10-25,2016.0
1,2020-10-24,2020-10-26,2016.0
2,2020-10-24,2020-10-27,2016.0
3,2020-10-24,2020-10-28,2016.0
4,2020-10-24,2020-10-29,2016.0
5,2020-10-24,2020-10-30,2016.0
6,2020-10-24,2020-10-31,2016.0
7,2020-10-24,2020-11-01,2016.0
8,2020-10-24,2020-11-02,2016.0
9,2020-10-24,2020-11-03,2016.0
10,2020-10-24,2020-11-04,2016.0
11,2020-10-24,2020-11-05,2016.0
12,2020-10-24,2020-11-06,2016.0
13,2020-10-24,2020-11-07,2016.0
0,2020-10-25,2020-10-26,1556.0
1,2020-10-25,2020-10-27,1556.0
2,2020-10-25,2020-10-28,1556.0
3,2020-10-25,2020-10-29,1556.0
4,2020-10-25,2020-10-30,1556.0
5,2020-10-25,2020-10-31,1556.0
6,2020-10-25,2020-11-01,1556.0
7,2020-10-25,2020-11-02,1556.0
8,2020-10-25,2020-11-03,1556.0
9,2020-10-25,2020-11-04,1556.0
10,2020-10-25,2020-11-05,1556.0
11,2020-10-25,2020-11-06,1556.0
12,2020-10-25,2020-11-07,1556.0
13,2020-10-25,2020-11-08,1556.0
0,2020-10-26,2020-10-27,1783.5216151780712
1,2020-10-26,2020-10-28,1795.9174243738119
2,2020-10-26,2020-10-29,1710.340919985713
3,2020-10-26,2020-10-30,1682.1582717985655
4,2020-10-26,2020-10-31,1761.1520980557075
5,2020-10-26,2020-11-01,1868.2464762291881
6,2020-10-26,2020-11-02,1783.0
7,2020-10-26,2020-11-03,1783.5216151780712
8,2020-10-26,2020-11-04,1795.9174243738119
9,2020-10-26,2020-11-05,1710.340919985713
10,2020-10-26,2020-11-06,1682.1582717985655
11,2020-10-26,2020-11-07,1761.1520980557075
12,2020-10-26,2020-11-08,1868.2464762291881
13,2020-10-26,2020-11-09,1783.0
0,2020-10-27,2020-10-28,2144.0
1,2020-10-27,2020-10-29,2144.0
2,2020-10-27,2020-10-30,2144.0
3,2020-10-27,2020-10-31,2144.0
4,2020-10-27,2020-11-01,2144.0
5,2020-10-27,2020-11-02,2144.0
6,2020-10-27,2020-11-03,2144.0
7,2020-10-27,2020-11-04,2144.0
8,2020-10-27,2020-11-05,2144.0
9,2020-10-27,2020-11-06,2144.0
10,2020-10-27,2020-11-07,2144.0
11,2020-10-27,2020-11-08,2144.0
12,2020-10-27,2020-11-09,2144.0
13,2020-10-27,2020-11-10,2144.0
0,2020-10-28,2020-10-29,2301.0
1,2020-10-28,2020-10-30,2301.0
2,2020-10-28,2020-10-31,2301.0
3,2020-10-28,2020-11-01,2301.0
4,2020-10-28,2020-11-02,2301.0
5,2020-10-28,2020-11-03,2301.0
6,2020-10-28,2020-11-04,2301.0
7,2020-10-28,2020-11-05,2301.0
8,2020-10-28,2020-11-06,2301.0
9,2020-10-28,2020-11-07,2301.0
10,2020-10-28,2020-11-08,2301.0
11,2020-10-28,2020-11-09,2301.0
12,2020-10-28,2020-11-10,2301.0
13,2020-10-28,2020-11-11,2301.0
0,2020-10-29,2020-10-30,2385.0
1,2020-10-29,2020-10-31,2385.0
2,2020-10-29,2020-11-01,2385.0
3,2020-10-29,2020-11-02,2385.0
4,2020-10-29,2020-11-03,2385.0
5,2020-10-29,2020-11-04,2385.0
6,2020-10-29,2020-11-05,2385.0
7,2020-10-29,2020-11-06,2385.0
8,2020-10-29,2020-11-07,2385.0
9,2020-10-29,2020-11-08,2385.0
10,2020-10-29,2020-11-09,2385.0
11,2020-10-29,2020-11-10,2385.0
12,2020-10-29,2020-11-11,2385.0
13,2020-10-29,2020-11-12,2385.0
0,2020-10-30,2020-10-31,2251.0
1,2020-10-30,2020-11-01,2251.0
2,2020-10-30,2020-11-02,2251.0
3,2020-10-30,2020-11-03,2251.0
4,2020-10-30,2020-11-04,2251.0
5,2020-10-30,2020-11-05,2251.0
6,2020-10-30,2020-11-06,2251.0
7,2020-10-30,2020-11-07,2251.0
8,2020-10-30,2020-11-08,2251.0
9,2020-10-30,2020-11-09,2251.0
10,2020-10-30,2020-11-10,2251.0
11,2020-10-30,2020-11-11,2251.0
12,2020-10-30,2020-11-12,2251.0
13,2020-10-30,2020-11-13,2251.0
0,2020-10-31,2020-11-01,2183.0
1,2020-10-31,2020-11-02,2183.0
2,2020-10-31,2020-11-03,2183.0
3,2020-10-31,2020-11-04,2183.0
4,2020-10-31,2020-11-05,2183.0
5,2020-10-31,2020-11-06,2183.0
6,2020-10-31,2020-11-07,2183.0
7,2020-10-31,2020-11-08,2183.0
8,2020-10-31,2020-11-09,2183.0
9,2020-10-31,2020-11-10,2183.0
10,2020-10-31,2020-11-11,2183.0
11,2020-10-31,2020-11-12,2183.0
12,2020-10-31,2020-11-13,2183.0
13,2020-10-31,2020-11-14,2183.0
0,2020-11-01,2020-11-02,2477.0
1,2020-11-01,2020-11-03,2477.0
2,2020-11-01,2020-11-04,2477.0
3,2020-11-01,2020-11-05,2477.0
4,2020-11-01,2020-11-06,2477.0
5,2020-11-01,2020-11-07,2477.0
6,2020-11-01,2020-11-08,2477.0
7,2020-11-01,2020-11-09,2477.0
8,2020-11-01,2020-11-10,2477.0
9,2020-11-01,2020-11-11,2477.0
10,2020-11-01,2020-11-12,2477.0
11,2020-11-01,2020-11-13,2477.0
12,2020-11-01,2020-11-14,2477.0
13,2020-11-01,2020-11-15,2477.0
0,2020-11-02,2020-11-03,2372.0
1,2020-11-02,2020-11-04,2372.0
2,2020-11-02,2020-11-05,2372.0
3,2020-11-02,2020-11-06,2372.0
4,2020-11-02,2020-11-07,2372.0
5,2020-11-02,2020-11-08,2372.0
6,2020-11-02,2020-11-09,2372.0
7,2020-11-02,2020-11-10,2372.0
8,2020-11-02,2020-11-11,2372.0
9,2020-11-02,2020-11-12,2372.0
10,2020-11-02,2020-11-13,2372.0
11,2020-11-02,2020-11-14,2372.0
12,2020-11-02,2020-11-15,2372.0
13,2020-11-02,2020-11-16,2372.0
0,2020-11-03,2020-11-04,1524.0
1,2020-11-03,2020-11-05,1524.0
2,2020-11-03,2020-11-06,1524.0
3,2020-11-03,2020-11-07,1524.0
4,2020-11-03,2020-11-08,1524.0
5,2020-11-03,2020-11-09,1524.0
6,2020-11-03,2020-11-10,1524.0
7,2020-11-03,2020-11-11,1524.0
8,2020-11-03,2020-11-12,1524.0
9,2020-11-03,2020-11-13,1524.0
10,2020-11-03,2020-11-14,1524.0
11,2020-11-03,2020-11-15,1524.0
12,2020-11-03,2020-11-16,1524.0
13,2020-11-03,2020-11-17,1524.0
0,2020-11-04,2020-11-05,1958.5913332978018
1,2020-11-04,2020-11-06,2039.8007293880396
2,2020-11-04,2020-11-07,1909.6914368195817
3,2020-11-04,2020-11-08,1925.5809850366606
4,2020-11-04,2020-11-09,1804.6632519334387
5,2020-11-04,2020-11-10,2051.5196960813314
6,2020-11-04,2020-11-11,1976.0
7,2020-11-04,2020-11-12,1958.5913332978018
8,2020-11-04,2020-11-13,2039.8007293880396
9,2020-11-04,2020-11-14,1909.6914368195817
10,2020-11-04,2020-11-15,1925.5809850366606
11,2020-11-04,2020-11-16,1804.6632519334387
12,2020-11-04,2020-11-17,2051.5196960813314
13,2020-11-04,2020-11-18,1976.0
0,2020-11-05,2020-11-06,2389.0
1,2020-11-05,2020-11-07,2389.0
2,2020-11-05,2020-11-08,2389.0
3,2020-11-05,2020-11-09,2389.0
4,2020-11-05,2020-11-10,2389.0
5,2020-11-05,2020-11-11,2389.0
6,2020-11-05,2020-11-12,2389.0
7,2020-11-05,2020-11-13,2389.0
8,2020-11-05,2020-11-14,2389.0
9,2020-11-05,2020-11-15,2389.0
10,2020-11-05,2020-11-16,2389.0
11,2020-11-05,2020-11-17,2389.0
12,2020-11-05,2020-11-18,2389.0
13,2020-11-05,2020-11-19,2389.0
0,2020-11-06,2020-11-07,2311.0
1,2020-11-06,2020-11-08,2311.0
2,2020-11-06,2020-11-09,2311.0
3,2020-11-06,2020-11-10,2311.0
4,2020-11-06,2020-11-11,2311.0
5,2020-11-06,2020-11-12,2311.0
6,2020-11-06,2020-11-13,2311.0
7,2020-11-06,2020-11-14,2311.0
8,2020-11-06,2020-11-15,2311.0
9,2020-11-06,2020-11-16,2311.0
10,2020-11-06,2020-11-17,2311.0
11,2020-11-06,2020-11-18,2311.0
12,2020-11-06,2020-11-19,2311.0
13,2020-11-06,2020-11-20,2311.0
0,2020-11-07,2020-11-08,2308.0
1,2020-11-07,2020-11-09,2308.0
2,2020-11-07,2020-11-10,2308.0
3,2020-11-07,2020-11-11,2308.0
4,2020-11-07,2020-11-12,2308.0
5,2020-11-07,2020-11-13,2308.0
6,2020-11-07,2020-11-14,2308.0
7,2020-11-07,2020-11-15,2308.0
8,2020-11-07,2020-11-16,2308.0
9,2020-11-07,2020-11-17,2308.0
10,2020-11-07,2020-11-18,2308.0
11,2020-11-07,2020-11-19,2308.0
12,2020-11-07,2020-11-20,2308.0
13,2020-11-07,2020-11-21,2308.0
0,2020-11-08,2020-11-09,2090.0
1,2020-11-08,2020-11-10,2090.0
2,2020-11-08,2020-11-11,2090.0
3,2020-11-08,2020-11-12,2090.0
4,2020-11-08,2020-11-13,2090.0
5,2020-11-08,2020-11-14,2090.0
6,2020-11-08,2020-11-15,2090.0
7,2020-11-08,2020-11-16,2090.0
8,2020-11-08,2020-11-17,2090.0
9,2020-11-08,2020-11-18,2090.0
10,2020-11-08,2020-11-19,2090.0
11,2020-11-08,2020-11-20,2090.0
12,2020-11-08,2020-11-21,2090.0
13,2020-11-08,2020-11-22,2090.0
0,2020-11-09,2020-11-10,2322.0
1,2020-11-09,2020-11-11,2322.0
2,2020-11-09,2020-11-12,2322.0
3,2020-11-09,2020-11-13,2322.0
4,2020-11-09,2020-11-14,2322.0
5,2020-11-09,2020-11-15,2322.0
6,2020-11-09,2020-11-16,2322.0
7,2020-11-09,2020-11-17,2322.0
8,2020-11-09,2020-11-18,2322.0
9,2020-11-09,2020-11-19,2322.0
10,2020-11-09,2020-11-20,2322.0
11,2020-11-09,2020-11-21,2322.0
12,2020-11-09,2020-11-22,2322.0
13,2020-11-09,2020-11-23,2322.0
0,2020-11-10,2020-11-11,2033.0
1,2020-11-10,2020-11-12,2033.0
2,2020-11-10,2020-11-13,2033.0
3,2020-11-10,2020-11-14,2033.0
4,2020-11-10,2020-11-15,2033.0
5,2020-11-10,2020-11-16,2033.0
6,2020-11-10,2020-11-17,2033.0
7,2020-11-10,2020-11-18,2033.0
8,2020-11-10,2020-11-19,2033.0
9,2020-11-10,2020-11-20,2033.0
10,2020-11-10,2020-11-21,2033.0
11,2020-11-10,2020-11-22,2033.0
12,2020-11-10,2020-11-23,2033.0
13,2020-11-10,2020-11-24,2033.0
0,2020-11-11,2020-11-12,1956.0
1,2020-11-11,2020-11-13,1956.0
2,2020-11-11,2020-11-14,1956.0
3,2020-11-11,2020-11-15,1956.0
4,2020-11-11,2020-11-16,1956.0
5,2020-11-11,2020-11-17,1956.0
6,2020-11-11,2020-11-18,1956.0
7,2020-11-11,2020-11-19,1956.0
8,2020-11-11,2020-11-20,1956.0
9,2020-11-11,2020-11-21,1956.0
10,2020-11-11,2020-11-22,1956.0
11,2020-11-11,2020-11-23,1956.0
12,2020-11-11,2020-11-24,1956.0
13,2020-11-11,2020-11-25,1956.0
0,2020-11-12,2020-11-13,2189.0
1,2020-11-12,2020-11-14,2189.0
2,2020-11-12,2020-11-15,2189.0
3,2020-11-12,2020-11-16,2189.0
4,2020-11-12,2020-11-17,2189.0
5,2020-11-12,2020-11-18,2189.0
6,2020-11-12,2020-11-19,2189.0
7,2020-11-12,2020-11-20,2189.0
8,2020-11-12,2020-11-21,2189.0
9,2020-11-12,2020-11-22,2189.0
10,2020-11-12,2020-11-23,2189.0
11,2020-11-12,2020-11-24,2189.0
12,2020-11-12,2020-11-25,2189.0
13,2020-11-12,2020-11-26,2189.0
0,2020-11-13,2020-11-14,1714.0
1,2020-11-13,2020-11-15,1714.0
2,2020-11-13,2020-11-16,1714.0
3,2020-11-13,2020-11-17,1714.0
4,2020-11-13,2020-11-18,1714.0
5,2020-11-13,2020-11-19,1714.0
6,2020-11-13,2020-11-20,1714.0
7,2020-11-13,2020-11-21,1714.0
8,2020-11-13,2020-11-22,1714.0
9,2020-11-13,2020-11-23,1714.0
10,2020-11-13,2020-11-24,1714.0
11,2020-11-13,2020-11-25,1714.0
12,2020-11-13,2020-11-26,1714.0
13,2020-11-13,2020-11-27,1714.0
0,2020-11-14,2020-11-15,1889.0
1,2020-11-14,2020-11-16,1889.0
2,2020-11-14,2020-11-17,1889.0
3,2020-11-14,2020-11-18,1889.0
4,2020-11-14,2020-11-19,1889.0
5,2020-11-14,2020-11-20,1889.0
6,2020-11-14,2020-11-21,1889.0
7,2020-11-14,2020-11-22,1889.0
8,2020-11-14,2020-11-23,1889.0
9,2020-11-14,2020-11-24,1889.0
10,2020-11-14,2020-11-25,1889.0
11,2020-11-14,2020-11-26,1889.0
12,2020-11-14,2020-11-27,1889.0
13,2020-11-14,2020-11-28,1889.0
0,2020-11-15,2020-11-16,1893.0
1,2020-11-15,2020-11-17,1893.0
2,2020-11-15,2020-11-18,1893.0
3,2020-11-15,2020-11-19,1893.0
4,2020-11-15,2020-11-20,1893.0
5,2020-11-15,2020-11-21,1893.0
6,2020-11-15,2020-11-22,1893.0
7,2020-11-15,2020-11-23,1893.0
8,2020-11-15,2020-11-24,1893.0
9,2020-11-15,2020-11-25,1893.0
10,2020-11-15,2020-11-26,1893.0
11,2020-11-15,2020-11-27,1893.0
12,2020-11-15,2020-11-28,1893.0
13,2020-11-15,2020-11-29,1893.0
0,2020-11-16,2020-11-17,1936.0
1,2020-11-16,2020-11-18,1936.0
2,2020-11-16,2020-11-19,1936.0
3,2020-11-16,2020-11-20,1936.0
4,2020-11-16,2020-11-21,1936.0
5,2020-11-16,2020-11-22,1936.0
6,2020-11-16,2020-11-23,1936.0
7,2020-11-16,2020-11-24,1936.0
8,2020-11-16,2020-11-25,1936.0
9,2020-11-16,2020-11-26,1936.0
10,2020-11-16,2020-11-27,1936.0
11,2020-11-16,2020-11-28,1936.0
12,2020-11-16,2020-11-29,1936.0
13,2020-11-16,2020-11-30,1936.0
0,2020-11-17,2020-11-18,1500.0
1,2020-11-17,2020-11-19,1500.0
2,2020-11-17,2020-11-20,1500.0
3,2020-11-17,2020-11-21,1500.0
4,2020-11-17,2020-11-22,1500.0
5,2020-11-17,2020-11-23,1500.0
6,2020-11-17,2020-11-24,1500.0
7,2020-11-17,2020-11-25,1500.0
8,2020-11-17,2020-11-26,1500.0
9,2020-11-17,2020-11-27,1500.0
10,2020-11-17,2020-11-28,1500.0
11,2020-11-17,2020-11-29,1500.0
12,2020-11-17,2020-11-30,1500.0
13,2020-11-17,2020-12-01,1500.0
0,2020-11-18,2020-11-19,1406.0
1,2020-11-18,2020-11-20,1406.0
2,2020-11-18,2020-11-21,1406.0
3,2020-11-18,2020-11-22,1406.0
4,2020-11-18,2020-11-23,1406.0
5,2020-11-18,2020-11-24,1406.0
6,2020-11-18,2020-11-25,1406.0
7,2020-11-18,2020-11-26,1406.0
8,2020-11-18,2020-11-27,1406.0
9,2020-11-18,2020-11-28,1406.0
10,2020-11-18,2020-11-29,1406.0
11,2020-11-18,2020-11-30,1406.0
12,2020-11-18,2020-12-01,1406.0
13,2020-11-18,2020-12-02,1406.0
0,2020-11-19,2020-11-20,1654.8448457106076
1,2020-11-19,2020-11-21,1663.7996030226009
2,2020-11-19,2020-11-22,1710.70423693495
3,2020-11-19,2020-11-23,1741.9368520605233
4,2020-11-19,2020-11-24,1665.2406309467042
5,2020-11-19,2020-11-25,1722.409971497834
6,2020-11-19,2020-11-26,1682.0000000000002
7,2020-11-19,2020-11-27,1654.8448457106076
8,2020-11-19,2020-11-28,1663.7996030226009
9,2020-11-19,2020-11-29,1710.70423693495
10,2020-11-19,2020-11-30,1741.9368520605233
11,2020-11-19,2020-12-01,1665.2406309467042
12,2020-11-19,2020-12-02,1722.409971497834
13,2020-11-19,2020-12-03,1682.0000000000002
0,2020-11-20,2020-11-21,1550.0
1,2020-11-20,2020-11-22,1550.0
2,2020-11-20,2020-11-23,1550.0
3,2020-11-20,2020-11-24,1550.0
4,2020-11-20,2020-11-25,1550.0
5,2020-11-20,2020-11-26,1550.0
6,2020-11-20,2020-11-27,1550.0
7,2020-11-20,2020-11-28,1550.0
8,2020-11-20,2020-11-29,1550.0
9,2020-11-20,2020-11-30,1550.0
10,2020-11-20,2020-12-01,1550.0
11,2020-11-20,2020-12-02,1550.0
12,2020-11-20,2020-12-03,1550.0
13,2020-11-20,2020-12-04,1550.0
0,2020-11-21,2020-11-22,1361.0
1,2020-11-21,2020-11-23,1361.0
2,2020-11-21,2020-11-24,1361.0
3,2020-11-21,2020-11-25,1361.0
4,2020-11-21,2020-11-26,1361.0
5,2020-11-21,2020-11-27,1361.0
6,2020-11-21,2020-11-28,1361.0
7,2020-11-21,2020-11-29,1361.0
8,2020-11-21,2020-11-30,1361.0
9,2020-11-21,2020-12-01,1361.0
10,2020-11-21,2020-12-02,1361.0
11,2020-11-21,2020-12-03,1361.0
12,2020-11-21,2020-12-04,1361.0
13,2020-11-21,2020-12-05,1361.0
0,2020-11-22,2020-11-23,1092.0
1,2020-11-22,2020-11-24,1092.0
2,2020-11-22,2020-11-25,1092.0
3,2020-11-22,2020-11-26,1092.0
4,2020-11-22,2020-11-27,1092.0
5,2020-11-22,2020-11-28,1092.0
6,2020-11-22,2020-11-29,1092.0
7,2020-11-22,2020-11-30,1092.0
8,2020-11-22,2020-12-01,1092.0
9,2020-11-22,2020-12-02,1092.0
10,2020-11-22,2020-12-03,1092.0
11,2020-11-22,2020-12-04,1092.0
12,2020-11-22,2020-12-05,1092.0
13,2020-11-22,2020-12-06,1092.0
0,2020-11-23,2020-11-24,1245.0
1,2020-11-23,2020-11-25,1245.0
2,2020-11-23,2020-11-26,1245.0
3,2020-11-23,2020-11-27,1245.0
4,2020-11-23,2020-11-28,1245.0
5,2020-11-23,2020-11-29,1245.0
6,2020-11-23,2020-11-30,1245.0
7,2020-11-23,2020-12-01,1245.0
8,2020-11-23,2020-12-02,1245.0
9,2020-11-23,2020-12-03,1245.0
10,2020-11-23,2020-12-04,1245.0
11,2020-11-23,2020-12-05,1245.0
12,2020-11-23,2020-12-06,1245.0
13,2020-11-23,2020-12-07,1245.0
0,2020-11-24,2020-11-25,1379.0
1,2020-11-24,2020-11-26,1379.0
2,2020-11-24,2020-11-27,1379.0
3,2020-11-24,2020-11-28,1379.0
4,2020-11-24,2020-11-29,1379.0
5,2020-11-24,2020-11-30,1379.0
6,2020-11-24,2020-12-01,1379.0
7,2020-11-24,2020-12-02,1379.0
8,2020-11-24,2020-12-03,1379.0
9,2020-11-24,2020-12-04,1379.0
10,2020-11-24,2020-12-05,1379.0
11,2020-11-24,2020-12-06,1379.0
12,2020-11-24,2020-12-07,1379.0
13,2020-11-24,2020-12-08,1379.0
0,2020-11-25,2020-11-26,1212.0
1,2020-11-25,2020-11-27,1212.0
2,2020-11-25,2020-11-28,1212.0
3,2020-11-25,2020-11-29,1212.0
4,2020-11-25,2020-11-30,1212.0
5,2020-11-25,2020-12-01,1212.0
6,2020-11-25,2020-12-02,1212.0
7,2020-11-25,2020-12-03,1212.0
8,2020-11-25,2020-12-04,1212.0
9,2020-11-25,2020-12-05,1212.0
10,2020-11-25,2020-12-06,1212.0
11,2020-11-25,2020-12-07,1212.0
12,2020-11-25,2020-12-08,1212.0
13,2020-11-25,2020-12-09,1212.0
0,2020-11-26,2020-11-27,1038.0
1,2020-11-26,2020-11-28,1038.0
2,2020-11-26,2020-11-29,1038.0
3,2020-11-26,2020-11-30,1038.0
4,2020-11-26,2020-12-01,1038.0
5,2020-11-26,2020-12-02,1038.0
6,2020-11-26,2020-12-03,1038.0
7,2020-11-26,2020-12-04,1038.0
8,2020-11-26,2020-12-05,1038.0
9,2020-11-26,2020-12-06,1038.0
10,2020-11-26,2020-12-07,1038.0
11,2020-11-26,2020-12-08,1038.0
12,2020-11-26,2020-12-09,1038.0
13,2020-11-26,2020-12-10,1038.0
0,2020-11-27,2020-11-28,1632.0765279431994
1,2020-11-27,2020-11-29,1500.9248338603804
2,2020-11-27,2020-11-30,1609.1409394861153
